Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population, female",825571,830679,836030,843318,851185,859459,868948,877256,882896,885754,889996,896068,902865,910391,915644,925248,939886,952438,963931,974933,984545,986334,986708,990997,994377,998136,1010155,1022430,1025631,1026810,1028316,1029571,1028691,1026730,1025667,1025501,1023812,1020826,1016757,1015915,1017948,1019357,1021046,1022264,1023031,1023995,1025361,1028316,1026745,1033080,1035302,1035981,1037370,1038454,1039290,1039786,1040122,1040492
"Population, total",1584720,1594131,1603649,1616971,1632114,1649160,1669905,1689528,1704546,1713874,1724891,1738335,1752233,1766697,1776132,1793581,1820249,1842377,1862548,1882599,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066748
Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.64141,866.66663,874.67545,1552.90826,1615.6673,1582.26654,1579.59207,1147.20888,1166.79492,1412.45626,1472.90092,1531.13928,1683.24716,1845.50255,1913.78235,2450.19118,2307.45254,2520.80207,2393.91927,2403.83918,,
Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.86537,2023.06048,2155.25263,2226.271,2180.37143,2262.24886,2335.18038,1898.60303,2024.18575,2631.07544,2920.3726,3097.96714,3463.01756,3644.98993,3753.02074,4261.24429,4306.59839,4216.8345,4149.91181,3820.99185,,
Population growth (annual %),0.901878950783257,0.592102460583273,0.595289738970183,0.827298841981668,0.932146105584889,1.03899603291351,1.25006712104123,1.16824614024188,0.884959963254321,0.545750560338995,0.640755485966657,0.776389847588266,0.79632159823407,0.822072701460941,0.532626457849935,0.977621392692378,1.47591248581357,1.20832808120785,1.08888570220455,1.07078261989884,0.989248309059707,0.273960830473185,0.199273553477761,0.625521424980407,0.510213262809939,0.489804905359526,1.24492184531935,1.2039359321304,0.272022154341591,0.057872300250323,0.090624342792107,0.063438223655983,-0.14669940294923,-0.23830047754197,-0.115694093241137,0.021561499989935,-0.062536133745972,-0.134454343022371,-0.218117656735081,0.071430844513726,0.29607496005045,0.157498742047657,0.123915442323272,0.060296779257292,0.064066202261692,0.173208905073743,0.31911453657107,0.559207815536831,0.158140843634363,0.903875535210913,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.098351921945115,0.075190689011533,0.073197207241528,0.082579225805199
"Age dependency ratio, young (% of working-age population)",42.8464051201551,42.3689623473933,41.8704680893725,41.3067429954993,40.6499667228366,39.9109490874052,39.4220570203739,38.6460632551773,37.7686107693586,37.0285990545196,36.5413442717101,36.172124931354,36.11225245186,36.2376555378506,36.3490740947958,36.349716696342,36.4188565751232,36.3590705792153,36.2194585430236,36.047219398204,35.8468934702529,35.5645068974875,35.0872294332804,34.4821685449711,33.8402071984668,33.2113110821573,32.6064388357014,32.1094202497556,31.617350466222,31.0006447264309,30.2065588976525,29.6110082417642,28.8361393507384,27.9430042549109,27.0496660378357,26.2293267912924,25.3313671099331,24.5629112026057,23.8860089031167,23.2263310176008,22.550549232194,21.9596769808815,21.3212534269828,20.6997227658535,20.2021156092763,19.8907863383638,19.6739182756971,19.6833975416318,19.8604387061694,20.0847571706357,20.2816986758513,20.6875476166728,20.9751266651627,21.2110253451382,21.4968082229221,21.8711495977208,22.2306722887453,22.6785864889938
"Age dependency ratio, old (% of working-age population)",12.0484530258217,12.3738449845221,12.7180763587779,13.0730629617395,13.42698140727,13.7718596879677,14.0672192594962,14.3157978601085,14.5275640149353,14.7258700181428,14.9319029842554,15.3577872889408,15.7785013011285,16.1790422586732,16.530898223591,16.8162390425318,17.1023711568013,17.3465905914959,17.5184006061862,17.5593465394036,17.4430538747875,17.0528400453722,16.4494887918131,15.7239201149564,15.0512486389308,14.5580409872995,14.5411582958409,14.7023038754542,14.975382922118,15.2607478826598,15.5033660801792,15.9744162356712,16.4116733816111,16.8247055214991,17.243602715215,17.6881734817347,18.2107367057962,18.7369847475312,19.2478072662318,19.7141687366019,20.1232105030211,20.5530500525106,20.9309839184999,21.2775251107834,21.620546763203,21.9788238965165,22.3899445864941,22.8168001672052,23.2491472119601,23.6675906368205,24.0684735367565,24.5300583673415,24.9617982693233,25.4333404284249,26.0346981441759,26.8151561921314,27.7671122926677,28.8920505590167
Age dependency ratio (% of working-age population),54.8948581459768,54.7428073319155,54.5885444481504,54.3798059572388,54.0769481301066,53.6828087753729,53.4892762798701,52.9618611152858,52.2961747842939,51.7544690726624,51.4732472559656,51.5299122202948,51.8907537529884,52.4166977965237,52.8799723183868,53.1659557388739,53.5212277319245,53.7056611707111,53.7378591492098,53.6065659376076,53.2899473450403,52.6173469428597,51.5367182250934,50.2060886599275,48.8914558373976,47.7693520694568,47.1475971315423,46.8117241252098,46.59273338834,46.2613926090906,45.7099249778317,45.5854244774354,45.2478127323494,44.76770977641,44.2932687530508,43.917500273027,43.5421038157294,43.2998959501369,43.1338161693485,42.9404997542027,42.6737597352151,42.5127270333922,42.2522373454827,41.9772478766369,41.8226623724793,41.8696102348803,42.0638628621911,42.500197708837,43.1095859181295,43.7523478074562,44.3501722126079,45.2176059840142,45.936924934486,46.6443657735631,47.531506367098,48.6863057898522,49.997784581413,51.5706370480105
Sex ratio at birth (male births per female births),,,1.054,,,,,1.054,,,,,1.054,,,,,1.054,,,,,1.054,,,,,1.054,,,1.054,,1.054,,,,,1.054,,,,,1.054,,,,,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054
"Population ages 80 and above, male (% of male population)",0.8375621494534,0.884761310623806,0.913250920862429,0.921862475574335,0.908463009448015,0.871762929697613,0.906737731397737,0.924154303271428,0.919106098642763,0.88617192683158,0.821778808971384,0.850625080551618,0.861959844988413,0.862678477921464,0.860332843810244,0.854132514997102,0.932101028330796,1.00860323768745,1.08017263370282,1.13755437807028,1.1712567625731,1.23162020954495,1.25151628125904,1.2351542397637,1.19052714936969,1.12219161154629,1.20558056484672,1.26658869395711,1.30521673355846,1.32772823866589,1.33671225056013,1.46423151717014,1.58746975856224,1.67321890386625,1.68118598449664,1.59903599877324,1.5699612017509,1.48855917905149,1.39096082085697,1.31401870893692,1.27002538196562,1.343300799677,1.42741729388391,1.51148923538064,1.58536497473897,1.64516354142721,1.79376635833491,1.92818273688133,2.05027716486742,2.16466980920761,2.27552664617088,2.46019534879148,2.63826229302755,2.80471890833032,2.95251058327784,3.07889897204878,3.2621533198485,3.42274828746399
"Population ages 80 and above, female (% of female population)",1.19264667630495,1.26859805130646,1.32498196084428,1.35938292592236,1.37518309962393,1.37779651476362,1.47302295543944,1.54383695506984,1.57856334365441,1.5686429967214,1.5148718627352,1.58641520927989,1.63219085698321,1.66053272777,1.68804444209682,1.72421081202542,1.87600700833781,2.03263801063554,2.18430408732482,2.31537087530679,2.41541523430432,2.5374705822376,2.60387070207947,2.62248006008215,2.60823930726843,2.5719697500035,2.70154237872953,2.80470999275068,2.88592380723518,2.95685785996562,3.02528479164669,3.23776528813074,3.45522023351575,3.63211338561912,3.70310252323005,3.64174206535571,3.59922226486549,3.45235229298902,3.28190930338348,3.18472900842422,3.20301376889133,3.41998702651701,3.7005961667695,4.00471535602214,4.28466964394239,4.52180312355348,4.82002674373969,5.07532281205165,5.30035988537345,5.51211042456811,5.72421519891174,5.9649901571004,6.19268527430221,6.40920153807012,6.60092377292546,6.7570385419596,6.92361200025225,7.04261936889834
"Population ages 75-79, male (% of male population)",1.18845411498784,1.19184476329856,1.19142879075898,1.18874807216918,1.18396569231324,1.17909717042312,1.16711591669936,1.14763184668884,1.1305696070523,1.13234465179155,1.16021655065739,1.24377834649777,1.33663414539152,1.42516897639277,1.49786890029515,1.5531082908697,1.62063147406614,1.66031072294686,1.67543340224368,1.68239207517115,1.69870639841935,1.70546612319548,1.71902029809842,1.73036531982699,1.73758106285983,1.75210853953221,1.81586315586517,1.89224171539961,1.9478533312942,1.93067039882272,1.82137055618648,1.64545083052863,1.39378055002386,1.14494800332993,0.995285273046616,0.986277695349088,1.09348056771455,1.28050661317335,1.4941671384473,1.68114369746426,1.82463781253605,1.94450052117022,2.04302449238683,2.13220583217975,2.22432945280301,2.32381530984204,2.425395788797,2.52885388461686,2.62699290674772,2.70991891447942,2.77483960893247,2.82415167796452,2.86510957595125,2.90642120170727,2.95484727755644,3.01273936710226,3.0586202416022,3.11640403747005
"Population ages 75-79, female (% of female population)",1.6872236303255,1.72475965872621,1.770943340326,1.82910241286608,1.8931230204847,1.95505792633381,1.94093817882933,1.91409536263062,1.89977175143357,1.92343567094641,1.99649664116342,2.114720317883,2.26239629204709,2.4237286404445,2.5721886249181,2.69254985194035,2.75711179003161,2.78165358084296,2.78291897661926,2.79038148724599,2.82629459608434,2.81796673581965,2.83353922174182,2.86480598131298,2.90838261712048,2.97339624415211,3.05540903376259,3.17199578614799,3.2758844692696,3.28771888570282,3.16803167160083,2.89692752748512,2.49144759443936,2.07934394885314,1.84382411259282,1.88020913514472,2.14443568792548,2.61583357309361,3.1648523160421,3.63220110523055,3.94466503361897,4.08566430129931,4.12777696996373,4.12358080445701,4.13371470693177,4.18300551255616,4.2209786958471,4.28028117397542,4.34390689072067,4.39098677892776,4.41129517576874,4.36233450418806,4.29807507218479,4.23449328654477,4.19520523337194,4.1928035368231,4.18392131307939,4.21533433987201
"Population ages 70-74, male (% of male population)",1.82997988324652,1.82615257653218,1.8167434973646,1.81795579359293,1.85017189924179,1.92256920146926,1.99372748442062,2.09329871076489,2.20698545764322,2.31307583716185,2.39925754060325,2.47233627308379,2.52137251465405,2.55907839394605,2.60120929743072,2.65532564542951,2.69384599477375,2.7388021628069,2.78596352714802,2.82166049800999,2.83754121935872,2.7932263118863,2.78137946127613,2.78953366448609,2.7634141643302,2.65265487661923,2.39376639924888,2.03789473684211,1.68269727569203,1.45173324002943,1.39904013011843,1.48866788916976,1.71162423264923,2.00662479149237,2.2907490809489,2.52066012947291,2.67401180527921,2.78707631285309,2.88264852825105,2.98660303166866,3.10558238425659,3.21786563284073,3.33895287008565,3.45774808306594,3.55775339018738,3.63144888509409,3.66498130111581,3.67673118244728,3.67993832303711,3.69021249483571,3.71425182139009,3.74829794869022,3.79981437097608,3.86097823551401,3.92048618818957,3.97433667952618,4.010057384886,4.03146709268269
"Population ages 70-74, female (% of female population)",2.62254027208991,2.65511297662577,2.67887435668309,2.70854939360569,2.76904561205224,2.87358893617623,2.95708330887102,3.09376677001094,3.26236424355245,3.42655336930618,3.56244464333184,3.63940955356545,3.68024402140683,3.70498988268913,3.74190677094631,3.80483268480759,3.82366018366071,3.86762820443053,3.92871285424056,3.98711035033761,4.02663878381392,3.99030748454462,4.00669137327568,4.05697206730098,4.06606382334538,3.95826124524219,3.62175432195223,3.13501146415619,2.6366303178785,2.32622994306858,2.3078703501947,2.53152314050466,3.02157577165198,3.65034133779595,4.22359161774426,4.62515662725733,4.8179734550522,4.86635077026659,4.83629668554219,4.81655902007734,4.84922803614715,4.86731665126885,4.91965306788127,4.98214073629833,5.02101606395784,5.02001763469945,4.96624799397533,4.88165507454307,4.78751593521091,4.7162270959231,4.68461861463233,4.66157795190489,4.68411934552454,4.73143778832814,4.77464711816763,4.80038413786111,4.79677577782067,4.77494692752635
Population ages 65 and above (% of total),7.77846476541263,7.99638973341401,8.22703648689467,8.46810543357243,8.71446020325807,8.96120984341802,9.16496198373769,9.35906795643974,9.53900868151662,9.70375173088673,9.85780264629269,10.1351411628337,10.3880588209266,10.6149965759773,10.8129717653439,10.9790815339864,11.1400549288499,11.2855936385083,11.3949950101579,11.4313748931878,11.3791148124806,11.1735906050745,10.8551372252093,10.4682414102508,10.1088965228529,9.8518611818717,9.88202521095311,10.0143844603351,10.2156342082164,10.4338956045686,10.6398821019308,10.9725462227898,11.2990597912154,11.621887195317,11.9503990515167,12.2905067206569,12.6866966081763,13.0753462729287,13.4474460456263,13.7918582440032,14.1043571055354,14.4219148650463,14.7139917033151,14.9865885020601,15.2447738559728,15.4922578534785,15.7604760177084,16.011758401501,16.2456817308443,16.4641372018803,16.6736913544511,16.8919313774571,17.104528754265,17.3435315197237,17.6468543034365,18.0347100523041,18.5116720937194,19.0617584049047
"Population ages 65 and above, total",123267,127473,131933,136927,142230,147785,153046,158124,162597,166310,170036,176183,182023,187535,192053,196919,202777,207923,212237,215207,216353,213028,207369,201233,195319,191288,194277,199264,203822,208297,212602,219388,225586,231478,237746,244565,252291,259671,266478,273499,280525,287293,293475,299092,304440,309919,316292,323137,328377,335814,341574,346765,351867,357269,363875,372152,382274,393959
"Population ages 65 and above, male (% of total)",6.46156963304358,6.6186423720235,6.78048799528477,6.94809003924941,7.11990165404698,7.29361313821838,7.46205153551793,7.61810395881737,7.75554667651737,7.87353655677436,7.97327146171694,8.21092556109955,8.41877470740589,8.59251894876293,8.72806115371185,8.82010945128564,8.94396349143684,9.04353336113331,9.10263025152855,9.08820817187984,8.98618734911653,8.7566144941759,8.42892916175903,8.04146023835625,7.66785095135158,7.36497094807047,7.33282197017328,7.36,7.43056962051477,7.51851070507906,7.6101622167778,7.86050322498506,8.11807738516483,8.38394081220233,8.66007832363425,8.94840562651791,9.31054350709643,9.66554256175849,10.0020248686935,10.3093028028343,10.584403276581,10.9166622034171,11.2272573637915,11.5196424540467,11.7947941795134,12.0531755935766,12.346875781246,12.6193595946381,12.8720544331321,13.1059885813269,13.3273361737463,13.6147391498837,13.8930009242289,14.192935692332,14.5565343708256,15.0056007360135,15.5676139019201,16.202260789582
"Population ages 65 and above, male",49053,50530,52048,53754,55601,57598,59768,61880,63723,65202,66568,69158,71506,73578,75104,76588,78739,80482,81798,82491,82383,80578,77852,74892,71907,69489,70088,71197,72044,72895,73807,76236,78567,80906,83464,86296,89830,93285,96507,99704,102772,106187,109296,112140,114879,117697,121185,124907,128022,131923,135043,138443,141679,144981,148868,153619,159556,166277
"Population ages 65 and above, female (% of total)",8.98888774627525,9.2627851460799,9.55621287637324,9.86494079800043,10.1802799783886,10.4937457459061,10.7377443785593,10.973240628127,11.1990299435927,11.414926709604,11.6251614992704,11.9404569337305,12.2359926995097,12.5122139717623,12.7700224885282,13.005110338368,13.1976421697673,13.3832386815062,13.5365732929307,13.6170063373756,13.6077227647784,13.4313543927404,13.1283714226889,12.7490133218115,12.409724885453,12.2022053455528,12.2903471442792,12.5208651577194,12.8448665762099,13.185370598358,13.4974244550391,13.9067416045489,14.296525328185,14.6712714869258,15.0465572878193,15.4333630186238,15.8702303420218,16.300078093348,16.7148358457122,17.1040760408046,17.4616228878218,17.7656124073674,18.039841388986,18.2930097104532,18.5347176750587,18.7720494906782,19.0330839009134,19.2810999001934,19.5141304358396,19.7343175579331,19.9490312256307,20.103832940904,20.2565928777671,20.4390508513631,20.6864968388418,21.0167218577886,21.4127375121587,21.8823801297423
"Population ages 65 and above, female",74210,76944,79893,83193,86653,90189,93305,96263,98876,101108,103463,106995,110474,113910,116928,120330,124043,127467,130483,132757,133974,132478,129539,126342,123399,121795,124152,128017,131741,135389,138796,143180,147067,150634,154328,158269,162481,166395,169949,173763,177750,181095,184195,187003,189616,192225,195158,198271,200360,203871,206533,208272,210136,212250,214993,218529,222719,227684
"Population ages 65-69, male (% of male population)",2.60557348535582,2.71588372156895,2.85906478629876,3.01952369791296,3.17730105304393,3.3201838366284,3.39447040300021,3.45301909809222,3.49888551317909,3.54194414098938,3.59201856148492,3.64418586096637,3.69880820237191,3.74559310050265,3.76865011217573,3.75754299998933,3.69738499426616,3.6358172376921,3.56106068843403,3.44660122062841,3.27868296876536,3.02630184954918,2.67701312112544,2.28640701427947,1.97632857479186,1.83801592037275,1.91761185021251,2.16327485380117,2.49480227997007,2.80837882756101,3.05303927991276,3.26215298811653,3.42520284392949,3.55914911351377,3.69285798514209,3.84243180292267,3.97308993235177,4.10940045668056,4.23424838113814,4.32753736476446,4.38415769782275,4.41099524972912,4.4178627074351,4.41819930342033,4.42734636178404,4.45274785721323,4.4627323329983,4.48559179069264,4.51484603847984,4.5411873628042,4.56271809725284,4.58209417443752,4.58981468427401,4.62081734678042,4.72869032180175,4.93962571733624,5.23678295558344,5.63164137196524
"Population ages 65-69, female (% of female population)",3.48647716755488,3.61431445942145,3.78141321851988,3.96790606560629,4.14292824622776,4.2873023686324,4.36669993541948,4.42154154041558,4.45833060495224,4.49629467263001,4.55134835203997,4.59991185300219,4.66116152907258,4.72296272085868,4.76788265056693,4.78351698959467,4.74086318773717,4.70131888559718,4.64063737474605,4.52414362448523,4.33937415057582,4.08560959013852,3.68427012559193,3.20475521311536,2.82703913771875,2.69857810615501,2.9116414098349,3.40914791466458,4.04642798182658,4.61456390962101,4.99623764159687,5.24052564842837,5.32828172857786,5.3094728146576,5.27603903425217,5.28625519086602,5.30859893417865,5.36554145699875,5.43177754074446,5.47058690707247,5.46471604916437,5.39264442828219,5.29181518437155,5.18257281367571,5.09531726022671,5.04722321986908,5.02583046735125,5.04384083962323,5.08234772453454,5.11499325851416,5.12890223631786,5.11493032771066,5.08171318575553,5.06391823842007,5.11572071437673,5.26649564114484,5.50842842100637,5.84947949344556
